"Subcatchment","X_Coord","Y_Coord"
2,630269.0398,2358532.6624
2,630269.0398,2358527.6624
2,630269.0398,2358522.6624
2,630269.0398,2358517.6624
2,630269.0398,2358512.6624
2,630264.0398,2358507.6624
2,630259.0398,2358502.6624
2,630259.0398,2358497.6624
2,630259.0398,2358492.6624
2,630259.0398,2358487.6624
2,630259.0398,2358482.6624
2,630259.0398,2358477.6624
2,630259.0398,2358472.6624
2,630259.0398,2358467.6624
2,630259.0398,2358462.6624
2,630259.0398,2358457.6624
2,630259.0398,2358452.6624
2,630259.0398,2358447.6624
2,630259.0398,2358442.6624
2,630259.0398,2358437.6624
2,630259.0398,2358432.6624
2,630259.0398,2358427.6624
2,630259.0398,2358422.6624
2,630259.0398,2358417.6624
2,630259.0398,2358412.6624
2,630259.0398,2358407.6624
2,630259.0398,2358402.6624
2,630259.0398,2358397.6624
2,630259.0398,2358392.6624
2,630259.0398,2358387.6624
2,630259.0398,2358382.6624
2,630259.0398,2358377.6624
2,630259.0398,2358372.6624
2,630259.0398,2358367.6624
2,630259.0398,2358362.6624
2,630259.0398,2358357.6624
2,630259.0398,2358352.6624
2,630259.0398,2358347.6624
2,630259.0398,2358342.6624
2,630259.0398,2358337.6624
2,630259.0398,2358332.6624
2,630254.0398,2358327.6624
2,630249.0398,2358322.6624
2,630249.0398,2358317.6624
2,630249.0398,2358312.6624
2,630249.0398,2358307.6624
2,630249.0398,2358302.6624
2,630244.0398,2358297.6624
2,630239.0398,2358292.6624
2,630239.0398,2358287.6624
2,630239.0398,2358282.6624
2,630239.0398,2358277.6624
2,630239.0398,2358272.6624
2,630239.0398,2358267.6624
2,630239.0398,2358262.6624
2,630239.0398,2358257.6624
2,630239.0398,2358252.6624
2,630239.0398,2358247.6624
2,630239.0398,2358242.6624
2,630239.0398,2358237.6624
2,630239.0398,2358232.6624
2,630239.0398,2358227.6624
2,630239.0398,2358222.6624
2,630239.0398,2358217.6624
2,630239.0398,2358212.6624
2,630234.0398,2358207.6624
2,630229.0398,2358202.6624
2,630229.0398,2358197.6624
2,630229.0398,2358192.6624
2,630229.0398,2358187.6624
2,630229.0398,2358182.6624
2,630224.0398,2358177.6624
2,630219.0398,2358172.6624
2,630219.0398,2358167.6624
2,630219.0398,2358162.6624
2,630214.0398,2358157.6624
2,630209.0398,2358152.6624
2,630204.0398,2358147.6624
2,630199.0398,2358142.6624
2,630194.0398,2358137.6624
2,630189.0398,2358132.6624
2,630189.0398,2358127.6624
2,630189.0398,2358122.6624
2,630189.0398,2358117.6624
2,630189.0398,2358112.6624
2,630189.0398,2358107.6624
2,630189.0398,2358102.6624
2,630189.0398,2358097.6624
2,630189.0398,2358092.6624
2,630184.0398,2358087.6624
2,630179.0398,2358082.6624
2,630179.0398,2358077.6624
2,630179.0398,2358072.6624
2,630179.0398,2358067.6624
2,630179.0398,2358062.6624
2,630174.0398,2358057.6624
2,630169.0398,2358052.6624
2,630169.0398,2358047.6624
2,630169.0398,2358042.6624
2,630164.0398,2358037.6624
2,630159.0398,2358032.6624
2,630154.0398,2358027.6624
2,630149.0398,2358022.6624
2,630149.0398,2358017.6624
2,630149.0398,2358012.6624
2,630144.0398,2358007.6624
2,630139.0398,2358002.6624
2,630139.0398,2357997.6624
2,630139.0398,2357992.6624
2,630134.0398,2357987.6624
2,630129.0398,2357982.6624
2,630129.0398,2357977.6624
2,630129.0398,2357972.6624
2,630129.0398,2357967.6624
2,630129.0398,2357962.6624
2,630129.0398,2357957.6624
2,630129.0398,2357952.6624
2,630129.0398,2357947.6624
2,630129.0398,2357942.6624
2,630129.0398,2357937.6624
2,630129.0398,2357932.6624
2,630129.0398,2357927.6624
2,630129.0398,2357922.6624
2,630129.0398,2357917.6624
2,630129.0398,2357912.6624
2,630129.0398,2357907.6624
2,630129.0398,2357902.6624
2,630129.0398,2357897.6624
2,630129.0398,2357892.6624
2,630129.0398,2357887.6624
2,630129.0398,2357882.6624
2,630134.0398,2357877.6624
2,630139.0398,2357872.6624
2,630139.0398,2357867.6624
2,630139.0398,2357862.6624
2,630139.0398,2357857.6624
2,630139.0398,2357852.6624
2,630134.0398,2357847.6624
2,630129.0398,2357842.6624
2,630129.0398,2357837.6624
2,630129.0398,2357832.6624
2,630129.0398,2357827.6624
2,630129.0398,2357822.6624
2,630129.0398,2357817.6624
2,630129.0398,2357812.6624
2,630129.0398,2357807.6624
2,630129.0398,2357802.6624
2,630129.0398,2357797.6624
2,630129.0398,2357792.6624
2,630129.0398,2357787.6624
2,630129.0398,2357782.6624
2,630129.0398,2357777.6624
2,630129.0398,2357772.6624
2,630129.0398,2357767.6624
2,630129.0398,2357762.6624
2,630129.0398,2357757.6624
2,630129.0398,2357752.6624
2,630129.0398,2357747.6624
2,630129.0398,2357742.6624
2,630129.0398,2357737.6624
2,630129.0398,2357732.6624
2,630129.0398,2357727.6624
2,630129.0398,2357722.6624
2,630124.0398,2357717.6624
2,630119.0398,2357712.6624
2,630119.0398,2357707.6624
2,630119.0398,2357702.6624
2,630119.0398,2357697.6624
2,630119.0398,2357692.6624
2,630119.0398,2357687.6624
2,630119.0398,2357682.6624
2,630119.0398,2357677.6624
2,630119.0398,2357672.6624
2,630119.0398,2357667.6624
2,630119.0398,2357662.6624
2,630119.0398,2357657.6624
2,630119.0398,2357652.6624
2,630119.0398,2357647.6624
2,630119.0398,2357642.6624
2,630124.0398,2357637.6624
2,630129.0398,2357632.6624
2,630129.0398,2357627.6624
2,630129.0398,2357622.6624
2,630129.0398,2357617.6624
2,630129.0398,2357612.6624
2,630129.0398,2357607.6624
2,630129.0398,2357602.6624
2,630129.0398,2357597.6624
2,630129.0398,2357592.6624
2,630129.0398,2357587.6624
2,630129.0398,2357582.6624
2,630129.0398,2357577.6624
2,630129.0398,2357572.6624
2,630129.0398,2357567.6624
2,630129.0398,2357562.6624
2,630124.0398,2357557.6624
2,630119.0398,2357552.6624
2,630119.0398,2357547.6624
2,630119.0398,2357542.6624
2,630119.0398,2357537.6624
2,630119.0398,2357532.6624
2,630119.0398,2357527.6624
2,630119.0398,2357522.6624
2,630119.0398,2357517.6624
2,630119.0398,2357512.6624
2,630119.0398,2357507.6624
2,630119.0398,2357502.6624
2,630119.0398,2357497.6624
2,630119.0398,2357492.6624
2,630114.0398,2357487.6624
2,630109.0398,2357482.6624
2,630109.0398,2357477.6624
2,630109.0398,2357472.6624
2,630104.0398,2357467.6624
2,630099.0398,2357462.6624
2,630099.0398,2357457.6624
2,630099.0398,2357452.6624
2,630099.0398,2357447.6624
2,630099.0398,2357442.6624
2,630094.0398,2357437.6624
2,630089.0398,2357432.6624
2,630084.0398,2357427.6624
2,630079.0398,2357422.6624
2,630074.0398,2357417.6624
2,630069.0398,2357412.6624
2,630069.0398,2357407.6624
2,630069.0398,2357402.6624
2,630064.0398,2357397.6624
2,630059.0398,2357392.6624
2,630059.0398,2357387.6624
2,630059.0398,2357382.6624
2,630054.0398,2357377.6624
2,630049.0398,2357372.6624
2,630049.0398,2357367.6624
2,630049.0398,2357362.6624
2,630049.0398,2357357.6624
2,630049.0398,2357352.6624
2,630049.0398,2357347.6624
2,630049.0398,2357342.6624
2,630049.0398,2357337.6624
2,630049.0398,2357332.6624
2,630049.0398,2357327.6624
2,630049.0398,2357322.6624
2,630044.0398,2357317.6624
2,630039.0398,2357312.6624
2,630034.0398,2357307.6624
2,630029.0398,2357302.6624
2,630024.0398,2357297.6624
2,630019.0398,2357292.6624
2,630019.0398,2357287.6624
2,630019.0398,2357282.6624
2,630019.0398,2357277.6624
2,630019.0398,2357272.6624
2,630019.0398,2357267.6624
2,630019.0398,2357262.6624
2,630019.0398,2357257.6624
2,630019.0398,2357252.6624
2,630019.0398,2357247.6624
2,630019.0398,2357242.6624
2,630019.0398,2357237.6624
2,630019.0398,2357232.6624
2,630019.0398,2357227.6624
2,630019.0398,2357222.6624
2,630019.0398,2357217.6624
2,630019.0398,2357212.6624
2,630019.0398,2357207.6624
2,630019.0398,2357202.6624
2,630019.0398,2357197.6624
2,630019.0398,2357192.6624
2,630019.0398,2357187.6624
2,630019.0398,2357182.6624
2,630014.0398,2357177.6624
2,630009.0398,2357172.6624
2,630009.0398,2357167.6624
2,630009.0398,2357162.6624
2,630009.0398,2357157.6624
2,630009.0398,2357152.6624
2,630009.0398,2357147.6624
2,630009.0398,2357142.6624
2,630009.0398,2357137.6624
2,630009.0398,2357132.6624
2,630004.0398,2357127.6624
2,629999.0398,2357122.6624
2,629999.0398,2357117.6624
2,629999.0398,2357112.6624
2,629999.0398,2357107.6624
2,629999.0398,2357102.6624
2,629994.0398,2357097.6624
2,629989.0398,2357092.6624
2,629989.0398,2357087.6624
2,629989.0398,2357082.6624
2,629989.0398,2357077.6624
2,629989.0398,2357072.6624
2,629984.0398,2357067.6624
2,629979.0398,2357062.6624
2,629979.0398,2357057.6624
2,629979.0398,2357052.6624
2,629979.0398,2357047.6624
2,629979.0398,2357042.6624
2,629974.0398,2357037.6624
2,629969.0398,2357032.6624
2,629969.0398,2357027.6624
2,629969.0398,2357022.6624
2,629964.0398,2357017.6624
2,629959.0398,2357012.6624
2,629959.0398,2357007.6624
2,629959.0398,2357002.6624
2,629954.0398,2356997.6624
2,629949.0398,2356992.6624
2,629949.0398,2356987.6624
2,629949.0398,2356982.6624
2,629944.0398,2356977.6624
2,629939.0398,2356972.6624
2,629934.0398,2356967.6624
2,629929.0398,2356962.6624
2,629924.0398,2356957.6624
2,629919.0398,2356952.6624
2,629919.0398,2356947.6624
2,629919.0398,2356942.6624
2,629914.0398,2356937.6624
2,629909.0398,2356932.6624
2,629904.0398,2356927.6624
2,629899.0398,2356922.6624
2,629899.0398,2356917.6624
2,629899.0398,2356912.6624
2,629894.0398,2356907.6624
2,629889.0398,2356902.6624
2,629884.0398,2356897.6624
2,629879.0398,2356892.6624
2,629874.0398,2356887.6624
2,629869.0398,2356882.6624
2,629869.0398,2356877.6624
2,629869.0398,2356872.6624
2,629864.0398,2356867.6624
2,629859.0398,2356862.6624
2,629854.0398,2356857.6624
2,629849.0398,2356852.6624
2,629844.0398,2356847.6624
2,629839.0398,2356842.6624
2,629834.0398,2356837.6624
2,629829.0398,2356832.6624
2,629829.0398,2356827.6624
2,629829.0398,2356822.6624
2,629824.0398,2356817.6624
2,629819.0398,2356812.6624
2,629824.0398,2356807.6624
2,629829.0398,2356802.6624
2,629829.0398,2356797.6624
2,629829.0398,2356792.6624
2,629829.0398,2356787.6624
2,629829.0398,2356782.6624
2,629834.0398,2356777.6624
2,629839.0398,2356772.6624
2,629839.0398,2356767.6624
2,629839.0398,2356762.6624
2,629839.0398,2356757.6624
2,629839.0398,2356752.6624
2,629839.0398,2356747.6624
2,629839.0398,2356742.6624
2,629834.0398,2356737.6624
2,629829.0398,2356732.6624
2,629829.0398,2356727.6624
2,629829.0398,2356722.6624
2,629829.0398,2356717.6624
2,629829.0398,2356712.6624
2,629824.0398,2356707.6624
2,629819.0398,2356702.6624
2,629819.0398,2356697.6624
2,629819.0398,2356692.6624
2,629819.0398,2356687.6624
2,629819.0398,2356682.6624
2,629819.0398,2356677.6624
2,629819.0398,2356672.6624
2,629814.0398,2356667.6624
2,629809.0398,2356662.6624
2,629809.0398,2356657.6624
2,629809.0398,2356652.6624
2,629804.0398,2356647.6624
2,629799.0398,2356642.6624
2,629799.0398,2356637.6624
2,629799.0398,2356632.6624
2,629799.0398,2356627.6624
2,629799.0398,2356622.6624
2,629799.0398,2356617.6624
2,629799.0398,2356612.6624
2,629799.0398,2356607.6624
2,629799.0398,2356602.6624
2,629799.0398,2356597.6624
2,629799.0398,2356592.6624
2,629799.0398,2356587.6624
2,629799.0398,2356582.6624
2,629799.0398,2356577.6624
2,629799.0398,2356572.6624
2,629799.0398,2356567.6624
2,629799.0398,2356562.6624
2,629794.0398,2356557.6624
2,629789.0398,2356552.6624
2,629789.0398,2356547.6624
2,629789.0398,2356542.6624
2,629784.0398,2356537.6624
2,629779.0398,2356532.6624
2,629779.0398,2356527.6624
2,629779.0398,2356522.6624
2,629784.0398,2356517.6624
2,629789.0398,2356512.6624
2,629789.0398,2356507.6624
2,629789.0398,2356502.6624
2,629789.0398,2356497.6624
2,629789.0398,2356492.6624
2,629789.0398,2356487.6624
2,629789.0398,2356482.6624
2,629789.0398,2356477.6624
2,629789.0398,2356472.6624
2,629789.0398,2356467.6624
2,629789.0398,2356462.6624
2,629789.0398,2356457.6624
2,629789.0398,2356452.6624
2,629789.0398,2356447.6624
2,629789.0398,2356442.6624
2,629784.0398,2356437.6624
2,629779.0398,2356432.6624
2,629774.0398,2356427.6624
2,629769.0398,2356422.6624
2,629764.0398,2356417.6624
2,629759.0398,2356412.6624
2,629759.0398,2356407.6624
2,629759.0398,2356402.6624
2,629754.0398,2356397.6624
2,629749.0398,2356392.6624
2,629749.0398,2356387.6624
2,629749.0398,2356382.6624
2,629754.0398,2356377.6624
2,629759.0398,2356372.6624
2,629754.0398,2356367.6624
2,629749.0398,2356362.6624
2,629744.0398,2356357.6624
2,629739.0398,2356352.6624
2,629734.0398,2356347.6624
2,629729.0398,2356347.6624
2,629724.0398,2356347.6624
2,629719.0398,2356342.6624
2,629714.0398,2356337.6624
2,629709.0398,2356337.6624
2,629704.0398,2356337.6624
2,629699.0398,2356332.6624
2,629694.0398,2356327.6624
2,629689.0398,2356322.6624
2,629684.0398,2356317.6624
2,629679.0398,2356317.6624
2,629674.0398,2356317.6624
2,629669.0398,2356312.6624
2,629664.0398,2356307.6624
2,629659.0398,2356302.6624
2,629659.0398,2356297.6624
2,629659.0398,2356292.6624
2,629654.0398,2356287.6624
2,629649.0398,2356282.6624
2,629649.0398,2356277.6624
2,629644.0398,2356277.6624
2,629639.0398,2356272.6624
2,629634.0398,2356267.6624
2,629629.0398,2356262.6624
2,629624.0398,2356257.6624
2,629619.0398,2356257.6624
2,629614.0398,2356257.6624
2,629609.0398,2356257.6624
2,629604.0398,2356257.6624
2,629599.0398,2356257.6624
2,629594.0398,2356257.6624
2,629589.0398,2356262.6624
2,629584.0398,2356267.6624
2,629579.0398,2356267.6624
2,629574.0398,2356267.6624
2,629569.0398,2356267.6624
2,629564.0398,2356267.6624
2,629559.0398,2356267.6624
2,629554.0398,2356267.6624
2,629549.0398,2356272.6624
2,629544.0398,2356277.6624
2,629539.0398,2356277.6624
2,629534.0398,2356277.6624
2,629529.0398,2356277.6624
2,629524.0398,2356277.6624
2,629519.0398,2356282.6624
2,629514.0398,2356287.6624
2,629509.0398,2356287.6624
2,629504.0398,2356287.6624
2,629499.0398,2356287.6624
2,629494.0398,2356287.6624
2,629489.0398,2356287.6624
2,629484.0398,2356287.6624
2,629479.0398,2356287.6624
2,629474.0398,2356287.6624
2,629469.0398,2356287.6624
2,629464.0398,2356287.6624
2,629459.0398,2356287.6624
2,629454.0398,2356287.6624
2,629449.0398,2356292.6624
2,629444.0398,2356297.6624
2,629439.0398,2356297.6624
2,629434.0398,2356297.6624
2,629429.0398,2356297.6624
2,629424.0398,2356297.6624
2,629419.0398,2356297.6624
2,629414.0398,2356297.6624
2,629409.0398,2356297.6624
2,629404.0398,2356297.6624
2,629399.0398,2356297.6624
2,629394.0398,2356297.6624
2,629389.0398,2356297.6624
2,629384.0398,2356297.6624
2,629379.0398,2356297.6624
2,629374.0398,2356297.6624
2,629369.0398,2356302.6624
2,629364.0398,2356307.6624
2,629359.0398,2356312.6624
2,629354.0398,2356317.6624
2,629349.0398,2356317.6624
2,629344.0398,2356317.6624
2,629339.0398,2356317.6624
2,629334.0398,2356317.6624
2,629329.0398,2356317.6624
2,629324.0398,2356317.6624
2,629319.0398,2356317.6624
2,629314.0398,2356317.6624
2,629309.0398,2356317.6624
2,629304.0398,2356317.6624
2,629299.0398,2356317.6624
2,629294.0398,2356317.6624
2,629289.0398,2356317.6624
2,629284.0398,2356317.6624
2,629279.0398,2356312.6624
2,629274.0398,2356307.6624
2,629269.0398,2356302.6624
2,629264.0398,2356297.6624
2,629259.0398,2356292.6624
2,629254.0398,2356287.6624
2,629249.0398,2356282.6624
2,629244.0398,2356277.6624
2,629239.0398,2356272.6624
2,629234.0398,2356267.6624
2,629229.0398,2356262.6624
2,629224.0398,2356257.6624
2,629219.0398,2356252.6624
2,629214.0398,2356247.6624
2,629209.0398,2356247.6624
2,629204.0398,2356247.6624
2,629199.0398,2356247.6624
2,629194.0398,2356247.6624
2,629189.0398,2356242.6624
2,629184.0398,2356237.6624
2,629179.0398,2356237.6624
2,629174.0398,2356237.6624
2,629169.0398,2356237.6624
2,629164.0398,2356237.6624
2,629159.0398,2356242.6624
2,629154.0398,2356247.6624
2,629149.0398,2356247.6624
2,629144.0398,2356247.6624
2,629139.0398,2356247.6624
2,629134.0398,2356247.6624
2,629129.0398,2356247.6624
2,629124.0398,2356247.6624
2,629119.0398,2356247.6624
2,629114.0398,2356247.6624
2,629109.0398,2356247.6624
2,629104.0398,2356247.6624
2,629099.0398,2356252.6624
2,629094.0398,2356257.6624
2,629089.0398,2356257.6624
2,629084.0398,2356257.6624
2,629079.0398,2356257.6624
2,629074.0398,2356257.6624
2,629069.0398,2356252.6624
2,629064.0398,2356247.6624
2,629059.0398,2356252.6624
2,629054.0398,2356257.6624
2,629049.0398,2356257.6624
2,629049.0398,2356262.6624
2,629054.0398,2356267.6624
2,629059.0398,2356272.6624
2,629059.0398,2356277.6624
2,629059.0398,2356282.6624
2,629059.0398,2356287.6624
2,629059.0398,2356292.6624
2,629059.0398,2356297.6624
2,629059.0398,2356302.6624
2,629064.0398,2356307.6624
2,629069.0398,2356312.6624
2,629069.0398,2356317.6624
2,629069.0398,2356322.6624
2,629074.0398,2356327.6624
2,629079.0398,2356332.6624
2,629084.0398,2356337.6624
2,629089.0398,2356342.6624
2,629094.0398,2356347.6624
2,629099.0398,2356352.6624
2,629104.0398,2356357.6624
2,629109.0398,2356357.6624
2,629114.0398,2356357.6624
2,629119.0398,2356357.6624
2,629124.0398,2356357.6624
2,629129.0398,2356357.6624
2,629134.0398,2356357.6624
2,629139.0398,2356362.6624
2,629139.0398,2356367.6624
2,629139.0398,2356372.6624
2,629144.0398,2356377.6624
2,629149.0398,2356382.6624
2,629154.0398,2356387.6624
2,629159.0398,2356392.6624
2,629164.0398,2356397.6624
2,629169.0398,2356402.6624
2,629174.0398,2356407.6624
2,629179.0398,2356412.6624
2,629184.0398,2356417.6624
2,629189.0398,2356422.6624
2,629194.0398,2356427.6624
2,629199.0398,2356432.6624
2,629204.0398,2356437.6624
2,629209.0398,2356442.6624
2,629214.0398,2356447.6624
2,629219.0398,2356452.6624
2,629219.0398,2356457.6624
2,629219.0398,2356462.6624
2,629224.0398,2356467.6624
2,629229.0398,2356472.6624
2,629234.0398,2356477.6624
2,629239.0398,2356482.6624
2,629244.0398,2356487.6624
2,629249.0398,2356492.6624
2,629254.0398,2356497.6624
2,629259.0398,2356502.6624
2,629264.0398,2356507.6624
2,629269.0398,2356512.6624
2,629274.0398,2356517.6624
2,629279.0398,2356522.6624
2,629279.0398,2356527.6624
2,629279.0398,2356532.6624
2,629284.0398,2356537.6624
2,629289.0398,2356542.6624
2,629294.0398,2356547.6624
2,629299.0398,2356552.6624
2,629299.0398,2356557.6624
2,629299.0398,2356562.6624
2,629299.0398,2356567.6624
2,629299.0398,2356572.6624
2,629299.0398,2356577.6624
2,629299.0398,2356582.6624
2,629299.0398,2356587.6624
2,629299.0398,2356592.6624
2,629304.0398,2356597.6624
2,629309.0398,2356602.6624
2,629309.0398,2356607.6624
2,629309.0398,2356612.6624
2,629309.0398,2356617.6624
2,629309.0398,2356622.6624
2,629309.0398,2356627.6624
2,629309.0398,2356632.6624
2,629309.0398,2356637.6624
2,629309.0398,2356642.6624
2,629309.0398,2356647.6624
2,629309.0398,2356652.6624
2,629314.0398,2356657.6624
2,629319.0398,2356662.6624
2,629319.0398,2356667.6624
2,629319.0398,2356672.6624
2,629319.0398,2356677.6624
2,629319.0398,2356682.6624
2,629324.0398,2356687.6624
2,629329.0398,2356692.6624
2,629329.0398,2356697.6624
2,629329.0398,2356702.6624
2,629329.0398,2356707.6624
2,629329.0398,2356712.6624
2,629324.0398,2356717.6624
2,629319.0398,2356722.6624
2,629319.0398,2356727.6624
2,629319.0398,2356732.6624
2,629319.0398,2356737.6624
2,629319.0398,2356742.6624
2,629319.0398,2356747.6624
2,629319.0398,2356752.6624
2,629319.0398,2356757.6624
2,629319.0398,2356762.6624
2,629319.0398,2356767.6624
2,629319.0398,2356772.6624
2,629319.0398,2356777.6624
2,629319.0398,2356782.6624
2,629324.0398,2356787.6624
2,629329.0398,2356792.6624
2,629329.0398,2356797.6624
2,629329.0398,2356802.6624
2,629329.0398,2356807.6624
2,629329.0398,2356812.6624
2,629329.0398,2356817.6624
2,629329.0398,2356822.6624
2,629329.0398,2356827.6624
2,629329.0398,2356832.6624
2,629334.0398,2356837.6624
2,629339.0398,2356842.6624
2,629339.0398,2356847.6624
2,629339.0398,2356852.6624
2,629339.0398,2356857.6624
2,629339.0398,2356862.6624
2,629339.0398,2356867.6624
2,629339.0398,2356872.6624
2,629344.0398,2356877.6624
2,629349.0398,2356882.6624
2,629349.0398,2356887.6624
2,629349.0398,2356892.6624
2,629349.0398,2356897.6624
2,629349.0398,2356902.6624
2,629349.0398,2356907.6624
2,629349.0398,2356912.6624
2,629349.0398,2356917.6624
2,629349.0398,2356922.6624
2,629354.0398,2356927.6624
2,629359.0398,2356932.6624
2,629354.0398,2356937.6624
2,629349.0398,2356942.6624
2,629354.0398,2356947.6624
2,629359.0398,2356952.6624
2,629359.0398,2356957.6624
2,629359.0398,2356962.6624
2,629364.0398,2356967.6624
2,629369.0398,2356972.6624
2,629369.0398,2356977.6624
2,629369.0398,2356982.6624
2,629374.0398,2356987.6624
2,629379.0398,2356992.6624
2,629384.0398,2356997.6624
2,629389.0398,2357002.6624
2,629394.0398,2357007.6624
2,629399.0398,2357012.6624
2,629399.0398,2357017.6624
2,629399.0398,2357022.6624
2,629404.0398,2357027.6624
